event_id,trip_id,timestamp,event_type,event_value,severity_level,phone_interaction_type
EVT-TRIP-cb5-2,TRIP-cb52d7-0,2025-09-11 16:37:48,SPEEDING,0.96,2,TEXT
EVT-TRIP-cb5-0,TRIP-cb52d7-1,2025-09-11 16:37:28,DISTRACTION,0.86,5,CALL
EVT-TRIP-cb5-1,TRIP-cb52d7-1,2025-09-11 16:37:38,HARD_BRAKE,0.51,3,TEXT
EVT-TRIP-cb5-2,TRIP-cb52d7-1,2025-09-11 16:37:48,SPEEDING,1.47,5,TEXT
EVT-TRIP-cb5-0,TRIP-cb52d7-2,2025-09-11 16:37:28,HARD_BRAKE,1.25,4,APP
EVT-TRIP-cb5-1,TRIP-cb52d7-2,2025-09-11 16:37:38,DISTRACTION,0.97,2,TEXT
EVT-TRIP-cb5-2,TRIP-cb52d7-2,2025-09-11 16:37:48,DISTRACTION,1.2,5,NONE
EVT-TRIP-cb5-3,TRIP-cb52d7-2,2025-09-11 16:37:58,DISTRACTION,0.82,1,CALL
EVT-TRIP-e39-0,TRIP-e39887-0,2025-09-11 16:37:28,SPEEDING,1.45,4,APP
EVT-TRIP-e39-1,TRIP-e39887-0,2025-09-11 16:37:38,DISTRACTION,0.83,4,TEXT
EVT-TRIP-e39-2,TRIP-e39887-0,2025-09-11 16:37:48,HARD_BRAKE,0.83,3,NONE
EVT-TRIP-e39-0,TRIP-e39887-1,2025-09-11 16:37:28,HARD_BRAKE,0.95,3,APP
EVT-TRIP-e39-1,TRIP-e39887-1,2025-09-11 16:37:38,DISTRACTION,0.62,4,NONE
EVT-TRIP-e39-2,TRIP-e39887-1,2025-09-11 16:37:48,HARD_BRAKE,0.83,1,TEXT
EVT-TRIP-e39-3,TRIP-e39887-1,2025-09-11 16:37:58,HARD_BRAKE,1.05,4,TEXT
EVT-TRIP-e39-0,TRIP-e39887-2,2025-09-11 16:37:28,SPEEDING,0.74,4,APP
EVT-TRIP-e39-1,TRIP-e39887-2,2025-09-11 16:37:38,DISTRACTION,1.5,3,NONE
EVT-TRIP-e39-2,TRIP-e39887-2,2025-09-11 16:37:48,HARD_BRAKE,1.02,1,NONE
EVT-TRIP-366-0,TRIP-366013-0,2025-09-11 16:37:28,SPEEDING,0.85,4,APP
EVT-TRIP-366-1,TRIP-366013-0,2025-09-11 16:37:38,HARD_BRAKE,1.32,5,CALL
EVT-TRIP-366-2,TRIP-366013-0,2025-09-11 16:37:48,SPEEDING,0.94,4,NONE
EVT-TRIP-366-3,TRIP-366013-0,2025-09-11 16:37:58,DISTRACTION,0.92,3,NONE
EVT-TRIP-366-4,TRIP-366013-0,2025-09-11 16:38:08,DISTRACTION,1.28,2,TEXT
EVT-TRIP-366-0,TRIP-366013-1,2025-09-11 16:37:28,SPEEDING,1.31,5,TEXT
EVT-TRIP-366-1,TRIP-366013-1,2025-09-11 16:37:38,DISTRACTION,1.01,5,NONE
EVT-TRIP-366-0,TRIP-366013-2,2025-09-11 16:37:28,HARD_BRAKE,1.12,5,CALL
EVT-TRIP-366-1,TRIP-366013-2,2025-09-11 16:37:38,DISTRACTION,1.09,3,APP
EVT-TRIP-366-2,TRIP-366013-2,2025-09-11 16:37:48,HARD_BRAKE,1.45,5,CALL
EVT-TRIP-366-3,TRIP-366013-2,2025-09-11 16:37:58,DISTRACTION,1.04,5,CALL
EVT-TRIP-366-4,TRIP-366013-2,2025-09-11 16:38:08,DISTRACTION,0.67,4,NONE
EVT-TRIP-cf8-0,TRIP-cf8f4d-0,2025-09-11 16:37:28,HARD_BRAKE,1.19,5,TEXT
EVT-TRIP-cf8-1,TRIP-cf8f4d-0,2025-09-11 16:37:38,HARD_BRAKE,1.26,3,CALL
EVT-TRIP-cf8-2,TRIP-cf8f4d-0,2025-09-11 16:37:48,SPEEDING,1.47,4,APP
EVT-TRIP-cf8-0,TRIP-cf8f4d-1,2025-09-11 16:37:28,DISTRACTION,1.08,3,CALL
EVT-TRIP-cf8-1,TRIP-cf8f4d-1,2025-09-11 16:37:38,HARD_BRAKE,0.71,2,APP
EVT-TRIP-cf8-2,TRIP-cf8f4d-1,2025-09-11 16:37:48,SPEEDING,0.55,2,CALL
EVT-TRIP-cf8-3,TRIP-cf8f4d-1,2025-09-11 16:37:58,DISTRACTION,1.47,4,CALL
EVT-TRIP-cf8-0,TRIP-cf8f4d-2,2025-09-11 16:37:28,DISTRACTION,1.36,4,CALL
EVT-TRIP-cf8-1,TRIP-cf8f4d-2,2025-09-11 16:37:38,DISTRACTION,0.56,4,TEXT
EVT-TRIP-6d8-0,TRIP-6d8ef2-0,2025-09-11 16:37:28,HARD_BRAKE,1.42,1,NONE
EVT-TRIP-6d8-1,TRIP-6d8ef2-0,2025-09-11 16:37:38,HARD_BRAKE,1.26,4,TEXT
EVT-TRIP-6d8-2,TRIP-6d8ef2-0,2025-09-11 16:37:48,HARD_BRAKE,0.77,2,NONE
EVT-TRIP-6d8-0,TRIP-6d8ef2-1,2025-09-11 16:37:28,SPEEDING,1.42,3,APP
EVT-TRIP-6d8-1,TRIP-6d8ef2-1,2025-09-11 16:37:38,DISTRACTION,1.46,3,CALL
EVT-TRIP-6d8-0,TRIP-6d8ef2-2,2025-09-11 16:37:28,SPEEDING,1.38,5,TEXT
EVT-TRIP-6d8-1,TRIP-6d8ef2-2,2025-09-11 16:37:38,DISTRACTION,1.46,3,CALL
EVT-TRIP-6d8-2,TRIP-6d8ef2-2,2025-09-11 16:37:48,SPEEDING,1.29,5,NONE
EVT-TRIP-6d8-3,TRIP-6d8ef2-2,2025-09-11 16:37:58,DISTRACTION,0.72,1,APP
EVT-TRIP-6d8-4,TRIP-6d8ef2-2,2025-09-11 16:38:08,DISTRACTION,0.87,3,TEXT
EVT-TRIP-470-0,TRIP-470759-0,2025-09-11 16:37:28,DISTRACTION,1.08,2,CALL
EVT-TRIP-470-1,TRIP-470759-0,2025-09-11 16:37:38,HARD_BRAKE,1.47,1,CALL
EVT-TRIP-470-0,TRIP-470759-1,2025-09-11 16:37:28,HARD_BRAKE,0.84,3,APP
EVT-TRIP-470-1,TRIP-470759-1,2025-09-11 16:37:38,DISTRACTION,0.74,4,APP
EVT-TRIP-470-2,TRIP-470759-1,2025-09-11 16:37:48,SPEEDING,1.23,4,TEXT
EVT-TRIP-470-3,TRIP-470759-1,2025-09-11 16:37:58,SPEEDING,1.44,2,TEXT
EVT-TRIP-470-0,TRIP-470759-2,2025-09-11 16:37:28,HARD_BRAKE,1.46,3,TEXT
EVT-TRIP-470-1,TRIP-470759-2,2025-09-11 16:37:38,DISTRACTION,0.82,1,NONE
EVT-TRIP-470-2,TRIP-470759-2,2025-09-11 16:37:48,SPEEDING,0.8,4,APP
EVT-TRIP-470-3,TRIP-470759-2,2025-09-11 16:37:58,DISTRACTION,1.27,5,TEXT
EVT-TRIP-470-4,TRIP-470759-2,2025-09-11 16:38:08,DISTRACTION,0.91,2,APP
EVT-TRIP-4db-0,TRIP-4db8ff-0,2025-09-11 16:37:28,SPEEDING,0.94,4,APP
EVT-TRIP-4db-1,TRIP-4db8ff-0,2025-09-11 16:37:38,DISTRACTION,0.81,2,NONE
EVT-TRIP-4db-2,TRIP-4db8ff-0,2025-09-11 16:37:48,DISTRACTION,1.2,4,APP
EVT-TRIP-4db-3,TRIP-4db8ff-0,2025-09-11 16:37:58,HARD_BRAKE,1.24,1,APP
EVT-TRIP-4db-0,TRIP-4db8ff-1,2025-09-11 16:37:28,SPEEDING,0.73,5,APP
EVT-TRIP-4db-1,TRIP-4db8ff-1,2025-09-11 16:37:38,DISTRACTION,1.0,2,NONE
EVT-TRIP-4db-2,TRIP-4db8ff-1,2025-09-11 16:37:48,SPEEDING,0.88,1,CALL
EVT-TRIP-4db-0,TRIP-4db8ff-2,2025-09-11 16:37:28,HARD_BRAKE,1.39,1,APP
EVT-TRIP-4db-1,TRIP-4db8ff-2,2025-09-11 16:37:38,HARD_BRAKE,1.18,4,APP
EVT-TRIP-4db-2,TRIP-4db8ff-2,2025-09-11 16:37:48,DISTRACTION,1.47,5,APP
EVT-TRIP-4db-3,TRIP-4db8ff-2,2025-09-11 16:37:58,HARD_BRAKE,1.09,2,TEXT
EVT-TRIP-4db-4,TRIP-4db8ff-2,2025-09-11 16:38:08,HARD_BRAKE,1.05,1,TEXT
EVT-TRIP-dd0-0,TRIP-dd08a9-0,2025-09-11 16:37:28,DISTRACTION,0.98,3,CALL
EVT-TRIP-dd0-1,TRIP-dd08a9-0,2025-09-11 16:37:38,SPEEDING,0.56,5,NONE
EVT-TRIP-dd0-2,TRIP-dd08a9-0,2025-09-11 16:37:48,DISTRACTION,1.09,1,CALL
EVT-TRIP-dd0-3,TRIP-dd08a9-0,2025-09-11 16:37:58,SPEEDING,0.91,1,CALL
EVT-TRIP-dd0-0,TRIP-dd08a9-1,2025-09-11 16:37:28,SPEEDING,0.98,5,APP
EVT-TRIP-dd0-1,TRIP-dd08a9-1,2025-09-11 16:37:38,DISTRACTION,1.17,5,CALL
EVT-TRIP-dd0-2,TRIP-dd08a9-1,2025-09-11 16:37:48,SPEEDING,0.81,3,CALL
EVT-TRIP-dd0-3,TRIP-dd08a9-1,2025-09-11 16:37:58,HARD_BRAKE,1.43,5,APP
EVT-TRIP-dd0-0,TRIP-dd08a9-2,2025-09-11 16:37:28,HARD_BRAKE,0.62,3,TEXT
EVT-TRIP-dd0-1,TRIP-dd08a9-2,2025-09-11 16:37:38,SPEEDING,1.17,5,NONE
EVT-TRIP-dd0-2,TRIP-dd08a9-2,2025-09-11 16:37:48,SPEEDING,1.16,3,CALL
EVT-TRIP-dd0-3,TRIP-dd08a9-2,2025-09-11 16:37:58,DISTRACTION,0.96,4,NONE
EVT-TRIP-dd0-4,TRIP-dd08a9-2,2025-09-11 16:38:08,SPEEDING,1.37,1,APP
EVT-TRIP-9dd-0,TRIP-9dd626-0,2025-09-11 16:37:28,DISTRACTION,1.06,4,CALL
EVT-TRIP-9dd-1,TRIP-9dd626-0,2025-09-11 16:37:38,DISTRACTION,1.34,4,NONE
EVT-TRIP-9dd-0,TRIP-9dd626-1,2025-09-11 16:37:28,SPEEDING,0.94,3,TEXT
EVT-TRIP-9dd-1,TRIP-9dd626-1,2025-09-11 16:37:38,DISTRACTION,0.6,4,APP
EVT-TRIP-9dd-0,TRIP-9dd626-2,2025-09-11 16:37:28,DISTRACTION,0.5,1,APP
EVT-TRIP-9dd-1,TRIP-9dd626-2,2025-09-11 16:37:38,DISTRACTION,1.31,4,APP
EVT-TRIP-9dd-2,TRIP-9dd626-2,2025-09-11 16:37:48,SPEEDING,0.97,4,CALL
EVT-TRIP-9dd-3,TRIP-9dd626-2,2025-09-11 16:37:58,HARD_BRAKE,0.6,4,CALL
EVT-TRIP-9dd-4,TRIP-9dd626-2,2025-09-11 16:38:08,SPEEDING,0.99,1,CALL
EVT-TRIP-576-0,TRIP-57642a-0,2025-09-11 16:37:28,HARD_BRAKE,0.62,2,CALL
EVT-TRIP-576-1,TRIP-57642a-0,2025-09-11 16:37:38,SPEEDING,1.49,5,CALL
EVT-TRIP-576-0,TRIP-57642a-1,2025-09-11 16:37:28,DISTRACTION,0.72,4,TEXT
EVT-TRIP-576-1,TRIP-57642a-1,2025-09-11 16:37:38,DISTRACTION,1.3,1,NONE
EVT-TRIP-576-2,TRIP-57642a-1,2025-09-11 16:37:48,SPEEDING,0.7,3,APP
EVT-TRIP-576-3,TRIP-57642a-1,2025-09-11 16:37:58,DISTRACTION,0.74,3,APP
EVT-TRIP-576-4,TRIP-57642a-1,2025-09-11 16:38:08,HARD_BRAKE,0.84,3,CALL
EVT-TRIP-576-0,TRIP-57642a-2,2025-09-11 16:37:28,SPEEDING,1.18,3,TEXT
EVT-TRIP-576-1,TRIP-57642a-2,2025-09-11 16:37:38,SPEEDING,1.45,3,CALL
EVT-TRIP-761-0,TRIP-7619aa-0,2025-09-11 16:37:28,SPEEDING,1.47,4,APP
EVT-TRIP-761-1,TRIP-7619aa-0,2025-09-11 16:37:38,HARD_BRAKE,0.59,3,TEXT
EVT-TRIP-761-0,TRIP-7619aa-1,2025-09-11 16:37:28,SPEEDING,0.97,4,APP
EVT-TRIP-761-1,TRIP-7619aa-1,2025-09-11 16:37:38,HARD_BRAKE,1.11,4,NONE
EVT-TRIP-761-2,TRIP-7619aa-1,2025-09-11 16:37:48,SPEEDING,0.92,2,NONE
EVT-TRIP-761-3,TRIP-7619aa-1,2025-09-11 16:37:58,HARD_BRAKE,0.61,3,APP
EVT-TRIP-761-0,TRIP-7619aa-2,2025-09-11 16:37:28,HARD_BRAKE,1.0,2,APP
EVT-TRIP-761-1,TRIP-7619aa-2,2025-09-11 16:37:38,HARD_BRAKE,1.18,2,NONE
EVT-TRIP-761-2,TRIP-7619aa-2,2025-09-11 16:37:48,SPEEDING,0.97,5,APP
EVT-TRIP-8ee-0,TRIP-8ee14e-0,2025-09-11 16:37:28,DISTRACTION,0.88,5,NONE
EVT-TRIP-8ee-1,TRIP-8ee14e-0,2025-09-11 16:37:38,DISTRACTION,0.6,4,APP
EVT-TRIP-8ee-2,TRIP-8ee14e-0,2025-09-11 16:37:48,HARD_BRAKE,1.43,3,APP
EVT-TRIP-8ee-0,TRIP-8ee14e-1,2025-09-11 16:37:28,DISTRACTION,0.83,4,TEXT
EVT-TRIP-8ee-1,TRIP-8ee14e-1,2025-09-11 16:37:38,SPEEDING,1.36,5,NONE
EVT-TRIP-8ee-2,TRIP-8ee14e-1,2025-09-11 16:37:48,DISTRACTION,1.15,3,APP
EVT-TRIP-8ee-3,TRIP-8ee14e-1,2025-09-11 16:37:58,DISTRACTION,0.88,4,APP
EVT-TRIP-8ee-4,TRIP-8ee14e-1,2025-09-11 16:38:08,SPEEDING,1.4,2,NONE
EVT-TRIP-8ee-0,TRIP-8ee14e-2,2025-09-11 16:37:28,DISTRACTION,1.46,2,APP
EVT-TRIP-8ee-1,TRIP-8ee14e-2,2025-09-11 16:37:38,HARD_BRAKE,1.34,5,NONE
EVT-TRIP-a10-0,TRIP-a1026f-0,2025-09-11 16:37:28,DISTRACTION,0.76,3,NONE
EVT-TRIP-a10-1,TRIP-a1026f-0,2025-09-11 16:37:38,HARD_BRAKE,0.99,5,CALL
EVT-TRIP-a10-2,TRIP-a1026f-0,2025-09-11 16:37:48,DISTRACTION,0.8,4,TEXT
EVT-TRIP-a10-3,TRIP-a1026f-0,2025-09-11 16:37:58,SPEEDING,0.9,4,TEXT
EVT-TRIP-a10-4,TRIP-a1026f-0,2025-09-11 16:38:08,SPEEDING,0.84,2,CALL
EVT-TRIP-a10-0,TRIP-a1026f-1,2025-09-11 16:37:28,DISTRACTION,1.28,2,NONE
EVT-TRIP-a10-1,TRIP-a1026f-1,2025-09-11 16:37:38,SPEEDING,0.64,5,CALL
EVT-TRIP-a10-0,TRIP-a1026f-2,2025-09-11 16:37:28,DISTRACTION,0.74,1,NONE
EVT-TRIP-a10-1,TRIP-a1026f-2,2025-09-11 16:37:38,SPEEDING,0.96,3,TEXT
EVT-TRIP-a10-2,TRIP-a1026f-2,2025-09-11 16:37:48,DISTRACTION,1.22,4,APP
EVT-TRIP-a10-3,TRIP-a1026f-2,2025-09-11 16:37:58,HARD_BRAKE,0.61,1,NONE
EVT-TRIP-967-0,TRIP-967cb0-0,2025-09-11 16:37:28,DISTRACTION,1.45,1,APP
EVT-TRIP-967-1,TRIP-967cb0-0,2025-09-11 16:37:38,DISTRACTION,1.07,5,TEXT
EVT-TRIP-967-0,TRIP-967cb0-1,2025-09-11 16:37:28,DISTRACTION,0.75,4,TEXT
EVT-TRIP-967-1,TRIP-967cb0-1,2025-09-11 16:37:38,SPEEDING,1.16,1,NONE
EVT-TRIP-967-2,TRIP-967cb0-1,2025-09-11 16:37:48,HARD_BRAKE,0.89,4,TEXT
EVT-TRIP-967-0,TRIP-967cb0-2,2025-09-11 16:37:28,HARD_BRAKE,0.7,2,TEXT
EVT-TRIP-967-1,TRIP-967cb0-2,2025-09-11 16:37:38,HARD_BRAKE,0.99,2,CALL
EVT-TRIP-93b-0,TRIP-93b6d0-0,2025-09-11 16:37:28,HARD_BRAKE,0.52,5,NONE
EVT-TRIP-93b-1,TRIP-93b6d0-0,2025-09-11 16:37:38,HARD_BRAKE,0.58,2,CALL
EVT-TRIP-93b-2,TRIP-93b6d0-0,2025-09-11 16:37:48,HARD_BRAKE,1.08,3,CALL
EVT-TRIP-93b-3,TRIP-93b6d0-0,2025-09-11 16:37:58,HARD_BRAKE,0.71,5,NONE
EVT-TRIP-93b-4,TRIP-93b6d0-0,2025-09-11 16:38:08,SPEEDING,1.31,4,CALL
EVT-TRIP-93b-0,TRIP-93b6d0-1,2025-09-11 16:37:28,DISTRACTION,1.43,4,CALL
EVT-TRIP-93b-1,TRIP-93b6d0-1,2025-09-11 16:37:38,HARD_BRAKE,0.95,5,CALL
EVT-TRIP-93b-2,TRIP-93b6d0-1,2025-09-11 16:37:48,HARD_BRAKE,1.16,3,APP
EVT-TRIP-93b-3,TRIP-93b6d0-1,2025-09-11 16:37:58,DISTRACTION,1.32,5,CALL
EVT-TRIP-93b-4,TRIP-93b6d0-1,2025-09-11 16:38:08,HARD_BRAKE,1.39,4,TEXT
EVT-TRIP-93b-0,TRIP-93b6d0-2,2025-09-11 16:37:28,DISTRACTION,0.62,5,TEXT
EVT-TRIP-93b-1,TRIP-93b6d0-2,2025-09-11 16:37:38,SPEEDING,0.95,4,NONE
EVT-TRIP-b34-0,TRIP-b341f9-0,2025-09-11 16:37:28,HARD_BRAKE,0.7,1,CALL
EVT-TRIP-b34-1,TRIP-b341f9-0,2025-09-11 16:37:38,SPEEDING,1.1,3,APP
EVT-TRIP-b34-2,TRIP-b341f9-0,2025-09-11 16:37:48,SPEEDING,1.19,2,APP
EVT-TRIP-b34-3,TRIP-b341f9-0,2025-09-11 16:37:58,HARD_BRAKE,1.02,5,CALL
EVT-TRIP-b34-4,TRIP-b341f9-0,2025-09-11 16:38:08,SPEEDING,0.72,1,CALL
EVT-TRIP-b34-0,TRIP-b341f9-1,2025-09-11 16:37:28,DISTRACTION,1.25,2,NONE
EVT-TRIP-b34-1,TRIP-b341f9-1,2025-09-11 16:37:38,DISTRACTION,1.25,3,CALL
EVT-TRIP-b34-0,TRIP-b341f9-2,2025-09-11 16:37:28,HARD_BRAKE,0.54,1,CALL
EVT-TRIP-b34-1,TRIP-b341f9-2,2025-09-11 16:37:38,DISTRACTION,0.62,4,NONE
EVT-TRIP-b34-2,TRIP-b341f9-2,2025-09-11 16:37:48,SPEEDING,1.17,4,NONE
EVT-TRIP-b34-3,TRIP-b341f9-2,2025-09-11 16:37:58,DISTRACTION,1.34,5,TEXT
EVT-TRIP-8ae-0,TRIP-8ae25e-0,2025-09-11 16:37:28,SPEEDING,0.93,1,TEXT
EVT-TRIP-8ae-1,TRIP-8ae25e-0,2025-09-11 16:37:38,DISTRACTION,1.44,2,APP
EVT-TRIP-8ae-0,TRIP-8ae25e-1,2025-09-11 16:37:28,DISTRACTION,0.8,3,NONE
EVT-TRIP-8ae-1,TRIP-8ae25e-1,2025-09-11 16:37:38,SPEEDING,0.75,2,NONE
EVT-TRIP-8ae-2,TRIP-8ae25e-1,2025-09-11 16:37:48,DISTRACTION,0.95,2,NONE
EVT-TRIP-8ae-0,TRIP-8ae25e-2,2025-09-11 16:37:28,SPEEDING,0.72,4,NONE
EVT-TRIP-8ae-1,TRIP-8ae25e-2,2025-09-11 16:37:38,SPEEDING,1.32,5,APP
EVT-TRIP-8ae-2,TRIP-8ae25e-2,2025-09-11 16:37:48,DISTRACTION,1.4,4,APP
EVT-TRIP-8ae-3,TRIP-8ae25e-2,2025-09-11 16:37:58,SPEEDING,0.76,4,CALL
EVT-TRIP-8ae-4,TRIP-8ae25e-2,2025-09-11 16:38:08,DISTRACTION,1.01,1,APP
EVT-TRIP-c21-0,TRIP-c212e5-0,2025-09-11 16:37:28,HARD_BRAKE,1.3,4,NONE
EVT-TRIP-c21-1,TRIP-c212e5-0,2025-09-11 16:37:38,HARD_BRAKE,0.94,3,NONE
EVT-TRIP-c21-2,TRIP-c212e5-0,2025-09-11 16:37:48,HARD_BRAKE,0.76,5,CALL
EVT-TRIP-c21-0,TRIP-c212e5-1,2025-09-11 16:37:28,SPEEDING,1.08,4,TEXT
EVT-TRIP-c21-1,TRIP-c212e5-1,2025-09-11 16:37:38,HARD_BRAKE,1.05,4,TEXT
EVT-TRIP-c21-0,TRIP-c212e5-2,2025-09-11 16:37:28,HARD_BRAKE,0.99,5,NONE
EVT-TRIP-c21-1,TRIP-c212e5-2,2025-09-11 16:37:38,SPEEDING,1.07,5,TEXT
EVT-TRIP-c21-2,TRIP-c212e5-2,2025-09-11 16:37:48,DISTRACTION,0.8,5,NONE
EVT-TRIP-37e-0,TRIP-37e6e7-0,2025-09-11 16:37:28,DISTRACTION,1.22,4,TEXT
EVT-TRIP-37e-1,TRIP-37e6e7-0,2025-09-11 16:37:38,DISTRACTION,0.73,2,APP
EVT-TRIP-37e-2,TRIP-37e6e7-0,2025-09-11 16:37:48,SPEEDING,0.51,3,TEXT
EVT-TRIP-37e-0,TRIP-37e6e7-1,2025-09-11 16:37:28,DISTRACTION,0.55,1,CALL
EVT-TRIP-37e-1,TRIP-37e6e7-1,2025-09-11 16:37:38,SPEEDING,0.77,3,TEXT
EVT-TRIP-37e-2,TRIP-37e6e7-1,2025-09-11 16:37:48,DISTRACTION,1.14,1,APP
EVT-TRIP-37e-3,TRIP-37e6e7-1,2025-09-11 16:37:58,HARD_BRAKE,0.52,1,CALL
EVT-TRIP-37e-0,TRIP-37e6e7-2,2025-09-11 16:37:28,SPEEDING,0.89,3,APP
EVT-TRIP-37e-1,TRIP-37e6e7-2,2025-09-11 16:37:38,DISTRACTION,0.8,4,NONE
EVT-TRIP-2fa-0,TRIP-2fa87d-0,2025-09-11 16:37:28,HARD_BRAKE,0.65,3,APP
EVT-TRIP-2fa-1,TRIP-2fa87d-0,2025-09-11 16:37:38,DISTRACTION,1.4,4,CALL
EVT-TRIP-2fa-2,TRIP-2fa87d-0,2025-09-11 16:37:48,SPEEDING,1.31,5,NONE
EVT-TRIP-2fa-3,TRIP-2fa87d-0,2025-09-11 16:37:58,DISTRACTION,1.18,2,CALL
EVT-TRIP-2fa-4,TRIP-2fa87d-0,2025-09-11 16:38:08,SPEEDING,1.13,3,CALL
EVT-TRIP-2fa-0,TRIP-2fa87d-1,2025-09-11 16:37:28,HARD_BRAKE,0.76,3,CALL
EVT-TRIP-2fa-1,TRIP-2fa87d-1,2025-09-11 16:37:38,SPEEDING,1.5,1,NONE
EVT-TRIP-2fa-0,TRIP-2fa87d-2,2025-09-11 16:37:28,DISTRACTION,0.91,5,CALL
EVT-TRIP-2fa-1,TRIP-2fa87d-2,2025-09-11 16:37:38,HARD_BRAKE,0.98,5,APP
EVT-TRIP-2fa-2,TRIP-2fa87d-2,2025-09-11 16:37:48,HARD_BRAKE,0.74,3,NONE
EVT-TRIP-2fa-3,TRIP-2fa87d-2,2025-09-11 16:37:58,SPEEDING,1.21,2,APP
EVT-TRIP-2fa-4,TRIP-2fa87d-2,2025-09-11 16:38:08,DISTRACTION,0.67,2,NONE
EVT-TRIP-ad9-0,TRIP-ad9ff6-0,2025-09-11 16:37:28,HARD_BRAKE,1.31,1,CALL
EVT-TRIP-ad9-1,TRIP-ad9ff6-0,2025-09-11 16:37:38,DISTRACTION,1.18,2,TEXT
EVT-TRIP-ad9-0,TRIP-ad9ff6-1,2025-09-11 16:37:28,SPEEDING,1.39,2,CALL
EVT-TRIP-ad9-1,TRIP-ad9ff6-1,2025-09-11 16:37:38,SPEEDING,0.78,4,TEXT
EVT-TRIP-ad9-0,TRIP-ad9ff6-2,2025-09-11 16:37:28,SPEEDING,1.17,1,APP
EVT-TRIP-ad9-1,TRIP-ad9ff6-2,2025-09-11 16:37:38,SPEEDING,0.52,2,NONE
EVT-TRIP-ad9-2,TRIP-ad9ff6-2,2025-09-11 16:37:48,DISTRACTION,1.17,2,APP
EVT-TRIP-c99-0,TRIP-c99f2f-0,2025-09-11 16:37:28,HARD_BRAKE,1.03,3,NONE
EVT-TRIP-c99-1,TRIP-c99f2f-0,2025-09-11 16:37:38,DISTRACTION,1.06,5,CALL
EVT-TRIP-c99-0,TRIP-c99f2f-1,2025-09-11 16:37:28,DISTRACTION,0.52,1,TEXT
EVT-TRIP-c99-1,TRIP-c99f2f-1,2025-09-11 16:37:38,HARD_BRAKE,0.93,4,APP
EVT-TRIP-c99-2,TRIP-c99f2f-1,2025-09-11 16:37:48,DISTRACTION,0.85,3,NONE
EVT-TRIP-c99-0,TRIP-c99f2f-2,2025-09-11 16:37:28,HARD_BRAKE,0.78,4,APP
EVT-TRIP-c99-1,TRIP-c99f2f-2,2025-09-11 16:37:38,DISTRACTION,0.7,5,APP
EVT-TRIP-c99-2,TRIP-c99f2f-2,2025-09-11 16:37:48,HARD_BRAKE,1.39,5,NONE
EVT-TRIP-c99-3,TRIP-c99f2f-2,2025-09-11 16:37:58,HARD_BRAKE,0.82,3,CALL
EVT-TRIP-c99-4,TRIP-c99f2f-2,2025-09-11 16:38:08,HARD_BRAKE,1.36,2,APP
EVT-TRIP-7bb-0,TRIP-7bb9c0-0,2025-09-11 16:37:28,DISTRACTION,1.13,1,CALL
EVT-TRIP-7bb-1,TRIP-7bb9c0-0,2025-09-11 16:37:38,HARD_BRAKE,0.79,5,TEXT
EVT-TRIP-7bb-0,TRIP-7bb9c0-1,2025-09-11 16:37:28,DISTRACTION,0.5,3,CALL
EVT-TRIP-7bb-1,TRIP-7bb9c0-1,2025-09-11 16:37:38,DISTRACTION,1.37,5,NONE
EVT-TRIP-7bb-2,TRIP-7bb9c0-1,2025-09-11 16:37:48,HARD_BRAKE,0.51,4,TEXT
EVT-TRIP-7bb-3,TRIP-7bb9c0-1,2025-09-11 16:37:58,DISTRACTION,1.11,4,CALL
EVT-TRIP-7bb-0,TRIP-7bb9c0-2,2025-09-11 16:37:28,HARD_BRAKE,1.08,4,APP
EVT-TRIP-7bb-1,TRIP-7bb9c0-2,2025-09-11 16:37:38,DISTRACTION,1.01,2,APP
EVT-TRIP-7bb-2,TRIP-7bb9c0-2,2025-09-11 16:37:48,HARD_BRAKE,1.36,2,NONE
EVT-TRIP-7bb-3,TRIP-7bb9c0-2,2025-09-11 16:37:58,SPEEDING,0.9,4,NONE
EVT-TRIP-8d4-0,TRIP-8d40f1-0,2025-09-11 16:37:28,DISTRACTION,0.88,3,APP
EVT-TRIP-8d4-1,TRIP-8d40f1-0,2025-09-11 16:37:38,DISTRACTION,1.32,4,NONE
EVT-TRIP-8d4-0,TRIP-8d40f1-1,2025-09-11 16:37:28,DISTRACTION,1.34,5,APP
EVT-TRIP-8d4-1,TRIP-8d40f1-1,2025-09-11 16:37:38,HARD_BRAKE,1.43,1,NONE
EVT-TRIP-8d4-2,TRIP-8d40f1-1,2025-09-11 16:37:48,HARD_BRAKE,1.02,1,APP
EVT-TRIP-8d4-3,TRIP-8d40f1-1,2025-09-11 16:37:58,DISTRACTION,1.0,4,CALL
EVT-TRIP-8d4-4,TRIP-8d40f1-1,2025-09-11 16:38:08,HARD_BRAKE,1.2,3,APP
EVT-TRIP-8d4-0,TRIP-8d40f1-2,2025-09-11 16:37:28,SPEEDING,1.02,4,CALL
EVT-TRIP-8d4-1,TRIP-8d40f1-2,2025-09-11 16:37:38,SPEEDING,1.49,3,NONE
EVT-TRIP-8d4-2,TRIP-8d40f1-2,2025-09-11 16:37:48,HARD_BRAKE,1.08,3,NONE
EVT-TRIP-d8c-0,TRIP-d8c4d2-0,2025-09-11 16:37:28,HARD_BRAKE,1.3,1,APP
