trip_id,timestamp,accel_x,accel_y,accel_z,braking_g,cornering_g
TRIP-ce3a27-2,2025-09-11 16:38:02,2.17,-2.43,2.89,0.83,0.57
TRIP-ce3a27-2,2025-09-11 16:38:04,2.5,1.13,-1.25,0.5,0.4
TRIP-ce3a27-2,2025-09-11 16:38:06,-2.48,-0.2,-0.97,0.07,0.36
TRIP-ce3a27-2,2025-09-11 16:38:08,1.92,2.82,-3.0,0.49,0.34
TRIP-ce3a27-2,2025-09-11 16:38:10,-1.93,1.32,-0.68,0.44,0.33
TRIP-ce3a27-2,2025-09-11 16:38:12,0.34,1.06,-1.36,0.91,0.38
TRIP-ce3a27-2,2025-09-11 16:38:14,-2.24,-0.85,1.29,0.32,0.35
TRIP-ce3a27-2,2025-09-11 16:38:16,-0.22,2.43,0.38,0.24,0.77
TRIP-ce3a27-2,2025-09-11 16:38:18,-2.06,-1.91,0.46,0.11,0.17
TRIP-ce3a27-2,2025-09-11 16:38:20,-2.08,2.44,1.71,0.09,0.82
TRIP-ce3a27-2,2025-09-11 16:38:22,0.66,-2.21,-0.87,0.1,0.39
TRIP-ce3a27-2,2025-09-11 16:38:24,2.72,2.8,2.15,0.28,0.62
TRIP-ce3a27-2,2025-09-11 16:38:26,0.1,-2.43,-1.82,0.2,0.05
TRIP-ce3a27-2,2025-09-11 16:38:28,2.78,-1.84,-2.87,0.1,0.12
TRIP-ce3a27-2,2025-09-11 16:38:30,-2.18,-2.19,-0.4,0.77,0.88
TRIP-ce3a27-2,2025-09-11 16:38:32,1.11,1.1,-1.97,0.8,0.53
TRIP-ce3a27-2,2025-09-11 16:38:34,0.95,0.54,-0.1,0.63,0.65
TRIP-ce3a27-2,2025-09-11 16:38:36,0.92,-0.86,-0.37,0.35,0.22
TRIP-ce3a27-2,2025-09-11 16:38:38,1.51,-1.6,-0.82,0.36,0.92
TRIP-ce3a27-2,2025-09-11 16:38:40,0.3,2.07,-0.2,0.35,0.46
TRIP-ce3a27-2,2025-09-11 16:38:42,-2.62,0.33,-0.29,0.86,0.29
TRIP-ce3a27-2,2025-09-11 16:38:44,-1.81,-0.75,2.31,0.19,0.4
TRIP-ce3a27-2,2025-09-11 16:38:46,-2.37,1.05,1.02,0.51,0.77
TRIP-ce3a27-2,2025-09-11 16:38:48,1.34,0.38,0.67,0.79,0.86
TRIP-ce3a27-2,2025-09-11 16:38:50,2.66,2.72,-2.9,0.01,0.92
TRIP-ce3a27-2,2025-09-11 16:38:52,2.37,0.53,2.58,0.89,0.41
TRIP-ce3a27-2,2025-09-11 16:38:54,0.07,0.66,-2.55,0.66,0.88
TRIP-ce3a27-2,2025-09-11 16:38:56,0.3,1.28,-1.91,0.97,0.15
TRIP-ce3a27-2,2025-09-11 16:38:58,-0.93,2.18,-0.32,0.56,0.64
TRIP-ce3a27-2,2025-09-11 16:39:00,0.32,0.57,-1.52,0.78,0.5
TRIP-ce3a27-2,2025-09-11 16:39:02,-1.16,1.18,2.09,0.52,0.49
TRIP-ce3a27-2,2025-09-11 16:39:04,2.91,-0.46,0.73,0.3,0.38
TRIP-ce3a27-2,2025-09-11 16:39:06,2.0,1.3,2.64,0.99,0.87
TRIP-8d4a01-0,2025-09-11 16:37:28,2.4,0.45,-1.14,0.89,0.41
TRIP-8d4a01-0,2025-09-11 16:37:30,1.43,0.48,2.84,0.55,0.22
TRIP-8d4a01-0,2025-09-11 16:37:32,0.9,-0.71,-1.95,0.85,0.81
TRIP-8d4a01-0,2025-09-11 16:37:34,-0.11,-2.29,0.42,0.56,0.26
TRIP-8d4a01-0,2025-09-11 16:37:36,-2.42,-0.23,0.95,0.94,0.14
TRIP-8d4a01-0,2025-09-11 16:37:38,1.43,1.77,0.56,0.41,0.4
TRIP-8d4a01-0,2025-09-11 16:37:40,-0.12,-0.37,-0.62,0.47,0.44
TRIP-8d4a01-0,2025-09-11 16:37:42,-0.16,0.5,-2.74,0.05,0.98
TRIP-8d4a01-0,2025-09-11 16:37:44,0.22,2.69,1.87,0.23,0.89
TRIP-8d4a01-0,2025-09-11 16:37:46,-1.46,-0.64,2.3,0.51,0.3
TRIP-8d4a01-0,2025-09-11 16:37:48,2.29,-2.72,2.95,0.31,0.15
TRIP-8d4a01-0,2025-09-11 16:37:50,-2.64,1.65,-1.65,0.89,0.85
TRIP-8d4a01-0,2025-09-11 16:37:52,-0.2,0.86,-2.78,0.57,0.85
TRIP-8d4a01-0,2025-09-11 16:37:54,-1.83,1.18,2.55,0.32,0.94
TRIP-8d4a01-0,2025-09-11 16:37:56,-0.54,-2.65,-2.04,0.57,0.25
TRIP-8d4a01-0,2025-09-11 16:37:58,-1.4,-2.78,-0.84,0.41,1.0
TRIP-8d4a01-0,2025-09-11 16:38:00,1.92,-0.09,2.9,0.68,0.58
TRIP-8d4a01-0,2025-09-11 16:38:02,-0.71,2.21,2.05,0.32,0.14
TRIP-8d4a01-0,2025-09-11 16:38:04,1.05,2.71,-2.54,0.83,0.31
TRIP-8d4a01-0,2025-09-11 16:38:06,0.22,1.8,-2.37,0.3,0.33
TRIP-8d4a01-0,2025-09-11 16:38:08,-2.88,1.69,-0.56,0.16,0.76
TRIP-8d4a01-0,2025-09-11 16:38:10,1.52,-2.94,0.94,0.86,0.32
TRIP-8d4a01-0,2025-09-11 16:38:12,-2.93,2.18,0.68,0.45,0.68
TRIP-8d4a01-0,2025-09-11 16:38:14,-0.96,-1.05,0.53,0.41,0.96
TRIP-8d4a01-0,2025-09-11 16:38:16,2.36,-0.73,-1.01,0.23,0.94
TRIP-8d4a01-0,2025-09-11 16:38:18,1.65,1.59,2.15,0.63,0.38
TRIP-8d4a01-0,2025-09-11 16:38:20,1.72,-2.01,-2.28,0.66,0.89
TRIP-8d4a01-0,2025-09-11 16:38:22,2.28,-1.33,-2.27,0.76,0.94
TRIP-8d4a01-0,2025-09-11 16:38:24,-0.19,-2.84,0.22,0.1,0.2
TRIP-8d4a01-0,2025-09-11 16:38:26,1.39,2.49,-1.45,0.87,0.21
TRIP-8d4a01-0,2025-09-11 16:38:28,-1.39,-1.41,-1.95,0.01,0.34
TRIP-8d4a01-0,2025-09-11 16:38:30,1.7,0.49,-0.13,0.15,0.09
TRIP-8d4a01-0,2025-09-11 16:38:32,1.04,-0.1,-1.36,0.27,0.82
TRIP-8d4a01-0,2025-09-11 16:38:34,1.31,0.14,-1.65,0.8,0.42
TRIP-8d4a01-0,2025-09-11 16:38:36,-0.48,-2.71,-0.87,0.01,1.0
TRIP-8d4a01-0,2025-09-11 16:38:38,1.92,-1.51,-1.93,0.91,0.06
TRIP-8d4a01-0,2025-09-11 16:38:40,-1.55,-2.62,-0.95,0.94,0.76
TRIP-8d4a01-0,2025-09-11 16:38:42,-2.54,-1.28,1.34,0.44,0.36
TRIP-8d4a01-0,2025-09-11 16:38:44,1.18,0.66,0.87,0.28,0.68
TRIP-8d4a01-0,2025-09-11 16:38:46,1.98,0.88,0.24,0.98,0.09
TRIP-8d4a01-0,2025-09-11 16:38:48,-0.24,-0.36,-2.03,0.29,0.51
TRIP-8d4a01-0,2025-09-11 16:38:50,-2.16,2.44,1.66,0.03,0.26
TRIP-8d4a01-0,2025-09-11 16:38:52,1.82,-0.0,2.06,0.32,0.69
TRIP-8d4a01-0,2025-09-11 16:38:54,0.09,0.21,2.31,0.45,0.66
TRIP-8d4a01-0,2025-09-11 16:38:56,-2.96,2.34,0.35,0.43,0.01
TRIP-8d4a01-0,2025-09-11 16:38:58,0.28,1.5,2.28,0.79,0.56
TRIP-8d4a01-0,2025-09-11 16:39:00,0.83,-1.07,1.23,0.12,0.94
TRIP-8d4a01-0,2025-09-11 16:39:02,-0.37,0.55,-0.68,0.64,0.63
TRIP-8d4a01-0,2025-09-11 16:39:04,0.8,-0.99,2.95,0.68,0.85
TRIP-8d4a01-0,2025-09-11 16:39:06,1.92,-0.24,0.05,0.94,0.97
TRIP-8d4a01-1,2025-09-11 16:37:28,0.62,-2.61,-1.84,0.21,0.92
TRIP-8d4a01-1,2025-09-11 16:37:30,-1.44,-0.01,2.65,0.07,0.88
TRIP-8d4a01-1,2025-09-11 16:37:32,2.43,-2.91,0.46,0.71,0.44
TRIP-8d4a01-1,2025-09-11 16:37:34,-1.22,2.92,2.09,0.43,0.54
TRIP-8d4a01-1,2025-09-11 16:37:36,-1.61,-1.57,-0.65,0.75,0.94
TRIP-8d4a01-1,2025-09-11 16:37:38,0.44,0.61,1.32,0.3,0.7
TRIP-8d4a01-1,2025-09-11 16:37:40,-1.21,-1.2,-1.67,0.6,0.97
TRIP-8d4a01-1,2025-09-11 16:37:42,2.9,-2.05,2.14,0.4,0.64
TRIP-8d4a01-1,2025-09-11 16:37:44,-2.46,-1.94,1.02,0.53,0.2
TRIP-8d4a01-1,2025-09-11 16:37:46,0.51,2.23,1.26,0.13,0.88
TRIP-8d4a01-1,2025-09-11 16:37:48,-0.71,-0.93,-2.89,0.22,0.6
TRIP-8d4a01-1,2025-09-11 16:37:50,2.93,1.74,-0.68,0.62,0.66
TRIP-8d4a01-1,2025-09-11 16:37:52,-0.52,-0.51,2.3,0.89,0.58
TRIP-8d4a01-1,2025-09-11 16:37:54,1.17,1.35,1.4,0.79,0.51
TRIP-8d4a01-1,2025-09-11 16:37:56,-0.1,1.79,-2.53,0.71,0.14
TRIP-8d4a01-1,2025-09-11 16:37:58,-2.72,-0.48,1.18,0.78,0.14
TRIP-8d4a01-1,2025-09-11 16:38:00,1.13,0.92,0.45,0.2,0.9
TRIP-8d4a01-1,2025-09-11 16:38:02,-0.02,0.5,-1.63,0.2,0.58
TRIP-8d4a01-1,2025-09-11 16:38:04,0.77,1.92,1.99,0.59,0.22
TRIP-8d4a01-1,2025-09-11 16:38:06,1.14,-0.27,-0.34,0.23,0.33
TRIP-8d4a01-1,2025-09-11 16:38:08,-2.77,-2.02,2.23,0.78,0.48
TRIP-8d4a01-1,2025-09-11 16:38:10,-2.87,2.68,1.56,0.97,0.93
TRIP-8d4a01-1,2025-09-11 16:38:12,-1.95,-1.64,-2.17,0.33,0.91
TRIP-8d4a01-1,2025-09-11 16:38:14,-2.47,-0.06,-0.27,0.24,0.36
TRIP-8d4a01-1,2025-09-11 16:38:16,-2.87,2.41,1.2,0.26,0.6
TRIP-8d4a01-1,2025-09-11 16:38:18,-1.93,-2.16,0.96,0.33,0.83
TRIP-8d4a01-1,2025-09-11 16:38:20,-2.58,1.41,-2.24,0.58,0.48
TRIP-8d4a01-1,2025-09-11 16:38:22,1.09,-1.68,-0.51,0.48,0.56
TRIP-8d4a01-1,2025-09-11 16:38:24,0.89,-2.01,-0.57,0.77,0.94
TRIP-8d4a01-1,2025-09-11 16:38:26,2.85,-2.09,2.97,0.25,0.92
TRIP-8d4a01-1,2025-09-11 16:38:28,-1.4,-0.79,1.83,0.99,0.42
TRIP-8d4a01-1,2025-09-11 16:38:30,-1.41,1.54,1.35,0.46,0.12
TRIP-8d4a01-1,2025-09-11 16:38:32,-1.24,-1.89,2.86,0.16,0.35
TRIP-8d4a01-1,2025-09-11 16:38:34,1.72,2.72,0.02,0.31,0.13
TRIP-8d4a01-1,2025-09-11 16:38:36,-2.39,-2.81,-2.92,0.92,0.74
TRIP-8d4a01-1,2025-09-11 16:38:38,-2.38,2.37,1.26,0.22,0.73
TRIP-8d4a01-1,2025-09-11 16:38:40,-2.41,1.08,-0.92,0.64,0.02
TRIP-8d4a01-1,2025-09-11 16:38:42,1.83,-2.4,1.73,0.63,0.75
TRIP-8d4a01-1,2025-09-11 16:38:44,-0.12,-0.24,1.37,0.53,0.12
TRIP-8d4a01-1,2025-09-11 16:38:46,0.41,1.05,0.93,0.29,0.39
TRIP-8d4a01-1,2025-09-11 16:38:48,-0.52,-2.73,-1.25,0.5,0.3
TRIP-8d4a01-1,2025-09-11 16:38:50,-1.95,2.93,-1.84,0.72,0.53
TRIP-8d4a01-1,2025-09-11 16:38:52,2.78,-1.08,-1.12,0.74,0.72
TRIP-8d4a01-1,2025-09-11 16:38:54,1.44,2.65,1.06,0.57,0.58
TRIP-8d4a01-1,2025-09-11 16:38:56,1.44,-0.01,2.23,0.38,0.57
TRIP-8d4a01-1,2025-09-11 16:38:58,0.53,-1.47,1.08,0.38,0.54
TRIP-8d4a01-1,2025-09-11 16:39:00,2.91,0.31,-0.76,0.69,0.05
TRIP-8d4a01-1,2025-09-11 16:39:02,-0.21,-0.23,-0.48,0.96,0.31
TRIP-8d4a01-1,2025-09-11 16:39:04,-1.16,0.93,-0.63,0.75,0.9
TRIP-8d4a01-1,2025-09-11 16:39:06,-2.95,-2.44,0.83,0.09,0.64
TRIP-8d4a01-2,2025-09-11 16:37:28,2.6,1.6,-0.5,0.64,0.85
TRIP-8d4a01-2,2025-09-11 16:37:30,-2.94,0.95,-1.6,0.62,0.52
TRIP-8d4a01-2,2025-09-11 16:37:32,-0.15,-2.73,-0.68,0.26,0.39
TRIP-8d4a01-2,2025-09-11 16:37:34,-1.94,2.68,-0.31,0.36,0.49
TRIP-8d4a01-2,2025-09-11 16:37:36,-1.31,-2.7,-2.9,0.26,0.68
TRIP-8d4a01-2,2025-09-11 16:37:38,-1.39,-0.05,-0.48,0.38,0.96
TRIP-8d4a01-2,2025-09-11 16:37:40,0.51,-0.37,-1.2,0.14,0.46
TRIP-8d4a01-2,2025-09-11 16:37:42,0.38,2.21,-2.89,0.45,0.64
TRIP-8d4a01-2,2025-09-11 16:37:44,-1.76,-1.59,2.11,0.49,0.35
TRIP-8d4a01-2,2025-09-11 16:37:46,0.71,-1.01,-1.76,0.61,0.71
TRIP-8d4a01-2,2025-09-11 16:37:48,-2.48,1.11,1.05,0.3,0.09
TRIP-8d4a01-2,2025-09-11 16:37:50,0.61,0.94,-2.92,0.87,0.48
TRIP-8d4a01-2,2025-09-11 16:37:52,0.55,0.94,-2.32,0.18,0.83
TRIP-8d4a01-2,2025-09-11 16:37:54,0.41,-1.25,-1.0,0.06,0.71
TRIP-8d4a01-2,2025-09-11 16:37:56,1.66,-2.72,-2.51,0.7,0.75
TRIP-8d4a01-2,2025-09-11 16:37:58,-0.55,-0.5,-2.0,0.11,0.75
TRIP-8d4a01-2,2025-09-11 16:38:00,-1.09,0.48,1.92,0.26,0.61
TRIP-8d4a01-2,2025-09-11 16:38:02,-2.28,-2.65,-0.15,0.84,0.45
TRIP-8d4a01-2,2025-09-11 16:38:04,2.54,-0.21,-0.09,0.17,0.78
TRIP-8d4a01-2,2025-09-11 16:38:06,-1.53,1.43,-1.42,0.32,0.32
TRIP-8d4a01-2,2025-09-11 16:38:08,-0.7,-0.51,2.47,0.9,0.34
TRIP-8d4a01-2,2025-09-11 16:38:10,-0.19,-0.52,1.72,0.51,0.83
TRIP-8d4a01-2,2025-09-11 16:38:12,-1.4,0.56,0.7,0.38,0.63
TRIP-8d4a01-2,2025-09-11 16:38:14,-2.25,2.85,-2.76,0.44,0.7
TRIP-8d4a01-2,2025-09-11 16:38:16,1.61,-2.31,0.43,0.6,0.29
TRIP-8d4a01-2,2025-09-11 16:38:18,-2.07,-0.84,1.0,0.96,0.98
TRIP-8d4a01-2,2025-09-11 16:38:20,-2.95,2.79,-2.85,0.57,0.41
TRIP-8d4a01-2,2025-09-11 16:38:22,2.34,-2.19,-2.36,0.07,0.22
TRIP-8d4a01-2,2025-09-11 16:38:24,0.8,0.19,0.48,0.02,0.1
TRIP-8d4a01-2,2025-09-11 16:38:26,-0.77,-0.8,2.44,0.79,0.1
TRIP-8d4a01-2,2025-09-11 16:38:28,-0.12,-2.51,-2.58,0.0,0.62
TRIP-8d4a01-2,2025-09-11 16:38:30,2.71,-2.71,2.94,0.75,0.98
TRIP-8d4a01-2,2025-09-11 16:38:32,-2.45,-0.95,-2.35,0.37,0.11
TRIP-8d4a01-2,2025-09-11 16:38:34,0.85,2.32,2.36,0.02,0.14
TRIP-8d4a01-2,2025-09-11 16:38:36,2.33,1.28,-2.25,0.24,0.45
TRIP-8d4a01-2,2025-09-11 16:38:38,-0.3,0.47,0.75,0.88,0.58
TRIP-8d4a01-2,2025-09-11 16:38:40,0.87,1.86,-2.59,0.16,0.42
TRIP-8d4a01-2,2025-09-11 16:38:42,-1.94,-0.86,0.59,0.63,0.34
TRIP-8d4a01-2,2025-09-11 16:38:44,2.39,-2.7,-1.09,0.14,0.01
TRIP-8d4a01-2,2025-09-11 16:38:46,1.34,-0.64,-1.5,0.12,1.0
TRIP-8d4a01-2,2025-09-11 16:38:48,-1.01,-0.27,1.64,0.52,0.98
TRIP-8d4a01-2,2025-09-11 16:38:50,2.06,0.02,-0.76,0.96,0.81
TRIP-8d4a01-2,2025-09-11 16:38:52,1.39,-1.86,0.91,0.48,0.39
TRIP-8d4a01-2,2025-09-11 16:38:54,2.4,-1.45,-0.93,0.61,0.25
TRIP-8d4a01-2,2025-09-11 16:38:56,-0.3,-2.38,-2.62,0.95,0.23
TRIP-8d4a01-2,2025-09-11 16:38:58,2.34,-1.14,2.53,0.21,0.68
TRIP-8d4a01-2,2025-09-11 16:39:00,1.78,-0.2,0.99,0.47,0.39
TRIP-8d4a01-2,2025-09-11 16:39:02,-2.76,-2.44,-1.98,0.29,0.49
TRIP-8d4a01-2,2025-09-11 16:39:04,-2.48,2.18,-0.37,0.45,0.1
TRIP-8d4a01-2,2025-09-11 16:39:06,-0.66,-0.3,-1.02,0.89,0.0
TRIP-cb52d7-0,2025-09-11 16:37:28,2.22,2.91,2.21,0.55,0.63
TRIP-cb52d7-0,2025-09-11 16:37:30,-2.28,-2.5,2.52,0.91,0.91
TRIP-cb52d7-0,2025-09-11 16:37:32,-2.77,2.44,2.01,0.32,0.46
TRIP-cb52d7-0,2025-09-11 16:37:34,2.99,-2.58,0.89,0.67,0.82
TRIP-cb52d7-0,2025-09-11 16:37:36,-0.51,-1.6,0.3,0.23,0.93
TRIP-cb52d7-0,2025-09-11 16:37:38,-2.98,1.03,2.22,0.28,0.44
TRIP-cb52d7-0,2025-09-11 16:37:40,0.22,-2.69,-1.77,0.05,0.86
TRIP-cb52d7-0,2025-09-11 16:37:42,-0.74,-1.42,0.39,0.13,0.3
TRIP-cb52d7-0,2025-09-11 16:37:44,2.58,2.71,-2.56,0.42,0.13
TRIP-cb52d7-0,2025-09-11 16:37:46,2.45,-0.68,-1.82,0.82,0.79
TRIP-cb52d7-0,2025-09-11 16:37:48,-0.52,2.5,0.34,0.05,0.23
TRIP-cb52d7-0,2025-09-11 16:37:50,-2.14,0.89,-2.22,0.37,0.65
TRIP-cb52d7-0,2025-09-11 16:37:52,0.07,-1.87,2.94,0.71,0.09
TRIP-cb52d7-0,2025-09-11 16:37:54,1.78,2.28,2.13,0.07,0.88
TRIP-cb52d7-0,2025-09-11 16:37:56,1.16,2.32,-2.15,0.73,0.28
TRIP-cb52d7-0,2025-09-11 16:37:58,-2.61,1.22,-1.16,0.61,0.75
TRIP-cb52d7-0,2025-09-11 16:38:00,-1.17,1.77,1.0,0.8,0.37
TRIP-cb52d7-0,2025-09-11 16:38:02,-0.71,-1.58,0.02,0.64,0.44
TRIP-cb52d7-0,2025-09-11 16:38:04,2.42,1.15,2.83,0.78,0.66
TRIP-cb52d7-0,2025-09-11 16:38:06,-1.77,2.07,-1.91,0.91,0.35
TRIP-cb52d7-0,2025-09-11 16:38:08,-0.75,-1.48,0.53,0.76,0.91
TRIP-cb52d7-0,2025-09-11 16:38:10,-0.75,-2.4,-2.24,0.39,0.63
TRIP-cb52d7-0,2025-09-11 16:38:12,2.71,-1.49,-1.9,0.82,0.88
TRIP-cb52d7-0,2025-09-11 16:38:14,0.4,2.57,0.77,0.62,0.1
TRIP-cb52d7-0,2025-09-11 16:38:16,0.69,0.08,1.22,0.89,0.55
TRIP-cb52d7-0,2025-09-11 16:38:18,2.79,2.38,-0.7,0.01,0.01
TRIP-cb52d7-0,2025-09-11 16:38:20,-2.82,2.56,2.13,0.74,0.07
TRIP-cb52d7-0,2025-09-11 16:38:22,-1.24,-2.84,0.31,0.18,0.61
TRIP-cb52d7-0,2025-09-11 16:38:24,-2.63,2.65,1.16,0.38,0.33
TRIP-cb52d7-0,2025-09-11 16:38:26,2.75,2.17,1.37,0.65,0.9
TRIP-cb52d7-0,2025-09-11 16:38:28,1.38,2.01,1.35,0.92,0.02
TRIP-cb52d7-0,2025-09-11 16:38:30,1.12,1.51,2.12,0.09,0.79
TRIP-cb52d7-0,2025-09-11 16:38:32,-0.07,-0.54,-0.96,0.48,0.9
TRIP-cb52d7-0,2025-09-11 16:38:34,1.19,-2.21,-0.47,0.58,0.04
TRIP-cb52d7-0,2025-09-11 16:38:36,2.36,-1.36,0.1,0.1,0.82
TRIP-cb52d7-0,2025-09-11 16:38:38,-2.05,2.83,-1.32,0.21,0.95
TRIP-cb52d7-0,2025-09-11 16:38:40,0.61,-1.75,1.95,0.49,0.6
TRIP-cb52d7-0,2025-09-11 16:38:42,-2.48,-1.24,0.3,0.85,0.14
TRIP-cb52d7-0,2025-09-11 16:38:44,-0.49,2.48,0.69,0.13,0.23
TRIP-cb52d7-0,2025-09-11 16:38:46,-0.46,-1.39,0.91,0.36,0.33
TRIP-cb52d7-0,2025-09-11 16:38:48,-1.7,-1.4,0.78,0.04,0.73
TRIP-cb52d7-0,2025-09-11 16:38:50,-0.9,-1.48,-0.2,0.08,0.09
TRIP-cb52d7-0,2025-09-11 16:38:52,0.82,0.3,2.25,0.78,0.82
TRIP-cb52d7-0,2025-09-11 16:38:54,-2.79,-1.69,1.15,0.35,0.67
TRIP-cb52d7-0,2025-09-11 16:38:56,1.44,-0.62,-0.74,0.06,0.88
TRIP-cb52d7-0,2025-09-11 16:38:58,-1.6,-2.8,0.16,0.74,0.57
TRIP-cb52d7-0,2025-09-11 16:39:00,-2.85,0.17,0.47,0.98,0.21
TRIP-cb52d7-0,2025-09-11 16:39:02,2.2,1.32,1.43,0.55,0.07
TRIP-cb52d7-0,2025-09-11 16:39:04,-0.69,1.37,1.93,0.57,0.6
TRIP-cb52d7-0,2025-09-11 16:39:06,2.47,0.16,-1.81,1.0,0.34
TRIP-cb52d7-1,2025-09-11 16:37:28,0.48,1.22,0.85,0.14,0.46
TRIP-cb52d7-1,2025-09-11 16:37:30,-1.15,1.36,-2.75,0.75,0.74
TRIP-cb52d7-1,2025-09-11 16:37:32,1.39,-2.13,-1.48,0.48,0.24
TRIP-cb52d7-1,2025-09-11 16:37:34,0.71,1.74,-2.48,0.78,0.53
TRIP-cb52d7-1,2025-09-11 16:37:36,1.52,-2.01,-2.09,0.61,0.6
TRIP-cb52d7-1,2025-09-11 16:37:38,-2.42,-1.83,-2.89,0.25,0.09
TRIP-cb52d7-1,2025-09-11 16:37:40,2.58,-2.31,0.58,0.61,0.99
TRIP-cb52d7-1,2025-09-11 16:37:42,0.52,1.87,-2.21,0.49,0.29
TRIP-cb52d7-1,2025-09-11 16:37:44,2.95,-2.28,0.08,0.69,0.92
TRIP-cb52d7-1,2025-09-11 16:37:46,-2.61,-0.83,0.39,0.86,0.65
TRIP-cb52d7-1,2025-09-11 16:37:48,0.0,0.46,-1.92,0.92,0.49
TRIP-cb52d7-1,2025-09-11 16:37:50,0.53,-2.54,-1.17,0.3,0.72
TRIP-cb52d7-1,2025-09-11 16:37:52,-2.65,0.89,0.69,0.91,0.59
TRIP-cb52d7-1,2025-09-11 16:37:54,-0.83,-1.01,1.01,0.16,0.42
TRIP-cb52d7-1,2025-09-11 16:37:56,2.79,-1.6,-0.68,0.2,0.58
TRIP-cb52d7-1,2025-09-11 16:37:58,-2.23,-1.36,1.39,0.12,0.86
TRIP-cb52d7-1,2025-09-11 16:38:00,1.36,-1.47,1.4,0.97,0.48
TRIP-cb52d7-1,2025-09-11 16:38:02,0.91,2.06,1.86,0.73,0.42
TRIP-cb52d7-1,2025-09-11 16:38:04,-2.87,0.78,1.46,0.43,0.46
TRIP-cb52d7-1,2025-09-11 16:38:06,-2.79,-0.23,-2.89,0.68,0.14
TRIP-cb52d7-1,2025-09-11 16:38:08,2.12,0.98,1.81,0.63,0.27
TRIP-cb52d7-1,2025-09-11 16:38:10,0.81,1.21,-2.55,0.49,0.66
TRIP-cb52d7-1,2025-09-11 16:38:12,1.82,-1.94,-0.75,0.15,0.81
TRIP-cb52d7-1,2025-09-11 16:38:14,-1.88,-1.41,1.67,0.08,0.03
TRIP-cb52d7-1,2025-09-11 16:38:16,2.66,2.36,2.14,0.64,0.78
TRIP-cb52d7-1,2025-09-11 16:38:18,-2.04,-0.97,-0.43,0.62,0.07
TRIP-cb52d7-1,2025-09-11 16:38:20,2.44,-1.02,1.6,0.9,0.16
TRIP-cb52d7-1,2025-09-11 16:38:22,-2.67,-1.68,1.75,0.79,0.03
TRIP-cb52d7-1,2025-09-11 16:38:24,1.42,0.91,2.91,0.79,0.35
TRIP-cb52d7-1,2025-09-11 16:38:26,-2.25,-0.74,0.23,0.49,0.07
TRIP-cb52d7-1,2025-09-11 16:38:28,-1.07,2.89,-1.97,0.27,0.24
TRIP-cb52d7-1,2025-09-11 16:38:30,-2.91,-0.16,-0.19,0.7,0.76
TRIP-cb52d7-1,2025-09-11 16:38:32,-2.9,-2.99,-0.09,0.06,0.36
TRIP-cb52d7-1,2025-09-11 16:38:34,-0.69,1.2,2.91,0.43,0.95
TRIP-cb52d7-1,2025-09-11 16:38:36,1.74,0.36,0.48,0.82,0.63
TRIP-cb52d7-1,2025-09-11 16:38:38,-0.39,0.8,1.76,0.41,0.71
TRIP-cb52d7-1,2025-09-11 16:38:40,-1.93,-1.96,-0.32,0.68,0.73
TRIP-cb52d7-1,2025-09-11 16:38:42,2.92,-1.79,2.27,0.02,0.95
TRIP-cb52d7-1,2025-09-11 16:38:44,-0.94,1.39,1.39,0.5,0.08
TRIP-cb52d7-1,2025-09-11 16:38:46,0.8,1.82,2.6,0.0,0.1
TRIP-cb52d7-1,2025-09-11 16:38:48,-2.86,2.98,-2.8,0.46,0.32
TRIP-cb52d7-1,2025-09-11 16:38:50,-2.24,1.04,-0.14,0.64,0.74
TRIP-cb52d7-1,2025-09-11 16:38:52,2.53,0.01,0.12,0.37,0.55
TRIP-cb52d7-1,2025-09-11 16:38:54,-1.44,0.69,-2.12,0.56,0.83
TRIP-cb52d7-1,2025-09-11 16:38:56,-1.39,1.74,-2.89,0.75,0.24
TRIP-cb52d7-1,2025-09-11 16:38:58,0.25,0.21,-1.09,0.69,0.67
TRIP-cb52d7-1,2025-09-11 16:39:00,0.78,2.27,-1.01,0.67,0.52
TRIP-cb52d7-1,2025-09-11 16:39:02,2.8,1.56,2.52,0.2,0.04
TRIP-cb52d7-1,2025-09-11 16:39:04,1.99,-0.07,-1.68,0.83,0.67
TRIP-cb52d7-1,2025-09-11 16:39:06,2.61,0.21,2.04,0.53,0.52
TRIP-cb52d7-2,2025-09-11 16:37:28,-0.05,1.48,1.35,0.73,0.37
TRIP-cb52d7-2,2025-09-11 16:37:30,0.96,1.25,2.67,0.02,0.7
TRIP-cb52d7-2,2025-09-11 16:37:32,1.31,-1.3,-0.07,0.23,0.49
TRIP-cb52d7-2,2025-09-11 16:37:34,0.32,0.99,-2.18,0.66,0.88
TRIP-cb52d7-2,2025-09-11 16:37:36,0.6,2.25,2.08,0.32,0.04
TRIP-cb52d7-2,2025-09-11 16:37:38,-1.5,-2.26,-2.39,0.47,0.59
TRIP-cb52d7-2,2025-09-11 16:37:40,2.89,-0.02,1.71,0.39,0.96
TRIP-cb52d7-2,2025-09-11 16:37:42,-1.1,-2.89,-2.28,0.0,0.33
TRIP-cb52d7-2,2025-09-11 16:37:44,-0.92,1.58,0.63,0.25,0.65
TRIP-cb52d7-2,2025-09-11 16:37:46,1.57,1.75,-0.82,0.95,0.22
TRIP-cb52d7-2,2025-09-11 16:37:48,-2.89,0.22,0.34,0.43,0.32
